index,screen_name,user_id,tweet_text,length
1379,TheHammerSquad,378641069,Had a great time with the kids today at the fitness expo! Thanks Aaron for the invitation! — at Jersey City Global… ,116
1380,prolificliving,22965175,"Yoga Photoshoot 2011. 🧘🏻‍♀️🧘🏻‍♀️🧘🏻‍♀️As I dust off and relaunch one of the programs I’m most proud of creating, The… ",117
1383,gothunderwolves,94353422,MXC: Marcelo Laguera finished runner-up and Derrick Williams was 5th at the #NCAAD2 South Central Region Championsh… ,117
1385,kekekeniia,1624910635,"If I send my boyfriend a bomb ass selfie he ""likes/loves"" the picture (btw I hate you apple reactions) but if I sen… ",117
1387,DjDon_Key,222333938,Saturday morning #Grind be like.. 10 hills non-stop and 5 miles on the elliptical after that.. #WeGotGoals💪🏽💪🏽💪🏽 ,113
1388,Biggdavet,20705041,"After a 1000 meter run, 30 ring muscle ups, and 60 chest to bar pull ups these guys are crushing some handstand wal… ",117
1389,niren_p,238079769,"The joy of practicing with your loved ones. It inspires the entire family to participate.
Backbends Saturday with t… ",117
1392,CODkiller29,2325628922,This is me this is why I do this motivation is what it's about being positive knocking out negativity we are all in… ,117
1394,NorwichCycling,3990444688,"Improving cycling and walking infrastructure can increase spending in shops by up to 30%, according to a... ",108
1401,optihealth,224809364,All salmon in supermarkets here is farmed. You can tell this by looking at the flesh. The layers of white between t… ,117
1403,HealthFitnessP,4357983792,Mark Wahlberg's Insane Workout Routine | Train Like | Men's Health - ,69
1409,GdSpiderBat,460776584,For #blackfriday there will be a sale of 20 percent off all personal training packages. Message for more details.… ,115
1410,katgyrl,19467464,"watching Blade Runner 2049 again.  every frame is a work of art and Sylvia Hoeks is so good as Luv, i just hate her… ",117
1415,SCHSL,293532271,AAA Competitive Cheer 1st Runner up... LIBERTY HIGH 📣🏆 ,55
1418,annesmiless,4664081013,Lower-Body Workout with a Sweaty Finisher ,42
1420,CarolannUtley,437925297,"The undisputed, most athletically-challenged girl on earth training for greatness 🏃🏻‍♀️
#athletictraining #gymrat… ",115
1425,distortthecode,18360187,"Been ill all week, but I’ve been to yoga, done my make up and actually going to socialise tonight 🙌 #selfie #autumn… ",117
1427,iEditProjects,385525874,Premieres Today 6:30pm EST (BIO LINK ☝🏾) For the 3rd year straight I’ll been able to film this phenomenal group of… ,116
1428,azielena,236937010,Neuroscience Just Explained Why This Simple Technique for Calm and Mental Focus Works So Well… ,95
1435,CannonHparkrun,360137210,A big thank you to all of our brilliant volunteers (around 40 of you) that turned out to look after 691 runners and… ,117
1437,miznette,23322998,Another workout with the fire 🔥 men - this time lieutenant kevin got a wake up call in the form of athletes workout… ,117
1438,anchorujjwal,82574109,For all the hoookads ,21
1440,Obscurenyc,293084735,"OMG! This is scary! Test tube kidneys 'go rogue' and sprout BRAIN and muscle cells
 ",84
1441,victorrival,1408749504,"Just posted a full leg workout on my YouTube Chanel. Here is the intro. Here’s the link. 
Th… ",94
1448,2healthylife,105651468,Principles for responsible international investment in food and agriculture #health  ,85
1449,WeightLoss_Feed,1376636785,#workout : 6 Easy Exercises to Tone and Trim your Inner Thighs  ,64
1450,sleepdeep,1454573941,An excellent article from #USAToday on why sleep deprivation is toxic to your health.  ,87
1454,GloucesterGHS,3409036061,"Members of the Varsixty XC team are always so excited to compete, especially today! Nice running at the Cpl. Marc R… ",117
1465,FitnessHacks101,841910365,The most underrated workout: Five reasons why you should add stairs into your training  ,88
1466,ncartmuseum,24641746,"Our popular Art-Inspired Yoga series continues Wed, Nov 28. Mindful movement &amp; the tranquil space of our galleries… ",120
1473,mirandambailey,16608002,"“...whether the movie, the best crime thriller made in a decade, will be taken seriously by awards voters isn’t jus… ",117
1474,Doris201510,3912073873,"BARHOMO Outdoor Thicker Warm Gloves Winter Cycling Warmest Gloves Rainpr... 
US link: 
UK li… ",94
1478,ars_tv,1075026187,Something for every car taste! — at Muscle Car and Corvette  Nationals ,71
